itemid,valuenum,frequency_rank,token,label,fluid,category,loinc_code
51492,0.7,44,450,Protein,Urine,Hematology,5804-0
51492,0.8,44,451,Protein,Urine,Hematology,5804-0
51492,0.9,44,452,Protein,Urine,Hematology,5804-0
51492,1.0,44,453,Protein,Urine,Hematology,5804-0
51492,,44,454,Protein,Urine,Hematology,5804-0
51478,0.1,45,455,Glucose,Urine,Hematology,5792-7
51478,0.2,45,456,Glucose,Urine,Hematology,5792-7
51478,0.3,45,457,Glucose,Urine,Hematology,5792-7
51478,0.4,45,458,Glucose,Urine,Hematology,5792-7
51478,0.5,45,459,Glucose,Urine,Hematology,5792-7
51478,0.6,45,460,Glucose,Urine,Hematology,5792-7
51478,0.7,45,461,Glucose,Urine,Hematology,5792-7
51478,0.8,45,462,Glucose,Urine,Hematology,5792-7
51478,0.9,45,463,Glucose,Urine,Hematology,5792-7
51478,1.0,45,464,Glucose,Urine,Hematology,5792-7
51478,,45,465,Glucose,Urine,Hematology,5792-7
51487,,46,466,Nitrite,Urine,Hematology,5802-4
51514,0.1,47,467,Urobilinogen,Urine,Hematology,5818-0
51514,0.2,47,468,Urobilinogen,Urine,Hematology,5818-0
51514,0.3,47,469,Urobilinogen,Urine,Hematology,5818-0
51514,0.4,47,470,Urobilinogen,Urine,Hematology,5818-0
51514,0.5,47,471,Urobilinogen,Urine,Hematology,5818-0
51514,0.6,47,472,Urobilinogen,Urine,Hematology,5818-0
51514,0.7,47,473,Urobilinogen,Urine,Hematology,5818-0
51514,0.8,47,474,Urobilinogen,Urine,Hematology,5818-0
51514,0.9,47,475,Urobilinogen,Urine,Hematology,5818-0
51514,1.0,47,476,Urobilinogen,Urine,Hematology,5818-0
51514,,47,477,Urobilinogen,Urine,Hematology,5818-0
51087,0.1,48,478,Length of Urine Collection,Urine,Chemistry,
51087,0.2,48,479,Length of Urine Collection,Urine,Chemistry,
51087,0.3,48,480,Length of Urine Collection,Urine,Chemistry,
51087,0.4,48,481,Length of Urine Collection,Urine,Chemistry,
51087,0.5,48,482,Length of Urine Collection,Urine,Chemistry,
51087,0.6,48,483,Length of Urine Collection,Urine,Chemistry,
51087,0.7,48,484,Length of Urine Collection,Urine,Chemistry,
51087,0.8,48,485,Length of Urine Collection,Urine,Chemistry,
51087,0.9,48,486,Length of Urine Collection,Urine,Chemistry,
51087,1.0,48,487,Length of Urine Collection,Urine,Chemistry,
51087,,48,488,Length of Urine Collection,Urine,Chemistry,
52033,,49,489,Specimen Type,Blood,Blood Gas,
50820,0.1,50,490,pH,Blood,Blood Gas,
50820,0.2,50,491,pH,Blood,Blood Gas,
50820,0.3,50,492,pH,Blood,Blood Gas,
50820,0.4,50,493,pH,Blood,Blood Gas,
50820,0.5,50,494,pH,Blood,Blood Gas,
50820,0.6,50,495,pH,Blood,Blood Gas,
50820,0.7,50,496,pH,Blood,Blood Gas,
50820,0.8,50,497,pH,Blood,Blood Gas,
50820,0.9,50,498,pH,Blood,Blood Gas,
50820,1.0,50,499,pH,Blood,Blood Gas,
50820,,50,500,pH,Blood,Blood Gas,
50821,0.1,51,501,pO2,Blood,Blood Gas,
50821,0.2,51,502,pO2,Blood,Blood Gas,
50821,0.3,51,503,pO2,Blood,Blood Gas,
50821,0.4,51,504,pO2,Blood,Blood Gas,
50821,0.5,51,505,pO2,Blood,Blood Gas,
50821,0.6,51,506,pO2,Blood,Blood Gas,
50821,0.7,51,507,pO2,Blood,Blood Gas,
50821,0.8,51,508,pO2,Blood,Blood Gas,
50821,0.9,51,509,pO2,Blood,Blood Gas,
50821,1.0,51,510,pO2,Blood,Blood Gas,
50821,,51,511,pO2,Blood,Blood Gas,
50802,0.1,52,512,Base Excess,Blood,Blood Gas,
50802,0.2,52,513,Base Excess,Blood,Blood Gas,
50802,0.3,52,514,Base Excess,Blood,Blood Gas,
50802,0.4,52,515,Base Excess,Blood,Blood Gas,
50802,0.5,52,516,Base Excess,Blood,Blood Gas,
50802,0.6,52,517,Base Excess,Blood,Blood Gas,
50802,0.7,52,518,Base Excess,Blood,Blood Gas,
50802,0.8,52,519,Base Excess,Blood,Blood Gas,
50802,0.9,52,520,Base Excess,Blood,Blood Gas,
50802,1.0,52,521,Base Excess,Blood,Blood Gas,
50802,,52,522,Base Excess,Blood,Blood Gas,
50804,0.1,53,523,Calculated Total CO2,Blood,Blood Gas,
50804,0.2,53,524,Calculated Total CO2,Blood,Blood Gas,
50804,0.3,53,525,Calculated Total CO2,Blood,Blood Gas,
50804,0.4,53,526,Calculated Total CO2,Blood,Blood Gas,
50804,0.5,53,527,Calculated Total CO2,Blood,Blood Gas,
50804,0.6,53,528,Calculated Total CO2,Blood,Blood Gas,
50804,0.7,53,529,Calculated Total CO2,Blood,Blood Gas,
50804,0.8,53,530,Calculated Total CO2,Blood,Blood Gas,
50804,0.9,53,531,Calculated Total CO2,Blood,Blood Gas,
50804,1.0,53,532,Calculated Total CO2,Blood,Blood Gas,
50804,,53,533,Calculated Total CO2,Blood,Blood Gas,
50818,0.1,54,534,pCO2,Blood,Blood Gas,
50818,0.2,54,535,pCO2,Blood,Blood Gas,
50818,0.3,54,536,pCO2,Blood,Blood Gas,
50818,0.4,54,537,pCO2,Blood,Blood Gas,
50818,0.5,54,538,pCO2,Blood,Blood Gas,
50818,0.6,54,539,pCO2,Blood,Blood Gas,
50818,0.7,54,540,pCO2,Blood,Blood Gas,
50818,0.8,54,541,pCO2,Blood,Blood Gas,
50818,0.9,54,542,pCO2,Blood,Blood Gas,
50818,1.0,54,543,pCO2,Blood,Blood Gas,
50818,,54,544,pCO2,Blood,Blood Gas,
52075,0.1,55,545,Absolute Neutrophil Count,Blood,Hematology,751-8
52075,0.2,55,546,Absolute Neutrophil Count,Blood,Hematology,751-8
52075,0.3,55,547,Absolute Neutrophil Count,Blood,Hematology,751-8
52075,0.4,55,548,Absolute Neutrophil Count,Blood,Hematology,751-8
52075,0.5,55,549,Absolute Neutrophil Count,Blood,Hematology,751-8
52075,0.6,55,550,Absolute Neutrophil Count,Blood,Hematology,751-8
52075,0.7,55,551,Absolute Neutrophil Count,Blood,Hematology,751-8
52075,0.8,55,552,Absolute Neutrophil Count,Blood,Hematology,751-8
52075,0.9,55,553,Absolute Neutrophil Count,Blood,Hematology,751-8
52075,1.0,55,554,Absolute Neutrophil Count,Blood,Hematology,751-8
52075,,55,555,Absolute Neutrophil Count,Blood,Hematology,751-8
50813,0.1,56,556,Lactate,Blood,Blood Gas,
50813,0.2,56,557,Lactate,Blood,Blood Gas,
50813,0.3,56,558,Lactate,Blood,Blood Gas,
50813,0.4,56,559,Lactate,Blood,Blood Gas,
50813,0.5,56,560,Lactate,Blood,Blood Gas,
50813,0.6,56,561,Lactate,Blood,Blood Gas,
50813,0.7,56,562,Lactate,Blood,Blood Gas,
50813,0.8,56,563,Lactate,Blood,Blood Gas,
50813,0.9,56,564,Lactate,Blood,Blood Gas,
50813,1.0,56,565,Lactate,Blood,Blood Gas,
50813,,56,566,Lactate,Blood,Blood Gas,
52073,0.1,57,567,Absolute Eosinophil Count,Blood,Hematology,711-2
52073,0.2,57,568,Absolute Eosinophil Count,Blood,Hematology,711-2
52073,0.3,57,569,Absolute Eosinophil Count,Blood,Hematology,711-2
52073,0.4,57,570,Absolute Eosinophil Count,Blood,Hematology,711-2
52073,0.5,57,571,Absolute Eosinophil Count,Blood,Hematology,711-2
52073,0.6,57,572,Absolute Eosinophil Count,Blood,Hematology,711-2
52073,0.7,57,573,Absolute Eosinophil Count,Blood,Hematology,711-2
52073,0.8,57,574,Absolute Eosinophil Count,Blood,Hematology,711-2
52073,0.9,57,575,Absolute Eosinophil Count,Blood,Hematology,711-2
52073,1.0,57,576,Absolute Eosinophil Count,Blood,Hematology,711-2
52073,,57,577,Absolute Eosinophil Count,Blood,Hematology,711-2
51133,0.1,58,578,Absolute Lymphocyte Count,Blood,Hematology,731-0
51133,0.2,58,579,Absolute Lymphocyte Count,Blood,Hematology,731-0
51133,0.3,58,580,Absolute Lymphocyte Count,Blood,Hematology,731-0
51133,0.4,58,581,Absolute Lymphocyte Count,Blood,Hematology,731-0
51133,0.5,58,582,Absolute Lymphocyte Count,Blood,Hematology,731-0
51133,0.6,58,583,Absolute Lymphocyte Count,Blood,Hematology,731-0
51133,0.7,58,584,Absolute Lymphocyte Count,Blood,Hematology,731-0
51133,0.8,58,585,Absolute Lymphocyte Count,Blood,Hematology,731-0
51133,0.9,58,586,Absolute Lymphocyte Count,Blood,Hematology,731-0
51133,1.0,58,587,Absolute Lymphocyte Count,Blood,Hematology,731-0
51133,,58,588,Absolute Lymphocyte Count,Blood,Hematology,731-0
52074,0.1,59,589,Absolute Monocyte Count,Blood,Hematology,742-7
52074,0.2,59,590,Absolute Monocyte Count,Blood,Hematology,742-7
52074,0.3,59,591,Absolute Monocyte Count,Blood,Hematology,742-7
52074,0.4,59,592,Absolute Monocyte Count,Blood,Hematology,742-7
52074,0.5,59,593,Absolute Monocyte Count,Blood,Hematology,742-7
52074,0.6,59,594,Absolute Monocyte Count,Blood,Hematology,742-7
52074,0.7,59,595,Absolute Monocyte Count,Blood,Hematology,742-7
52074,0.8,59,596,Absolute Monocyte Count,Blood,Hematology,742-7
52074,0.9,59,597,Absolute Monocyte Count,Blood,Hematology,742-7
52074,1.0,59,598,Absolute Monocyte Count,Blood,Hematology,742-7
52074,,59,599,Absolute Monocyte Count,Blood,Hematology,742-7
52069,0.1,60,600,Absolute Basophil Count,Blood,Hematology,704-7
52069,0.2,60,601,Absolute Basophil Count,Blood,Hematology,704-7
52069,0.3,60,602,Absolute Basophil Count,Blood,Hematology,704-7
52069,0.4,60,603,Absolute Basophil Count,Blood,Hematology,704-7
52069,0.5,60,604,Absolute Basophil Count,Blood,Hematology,704-7
52069,0.6,60,605,Absolute Basophil Count,Blood,Hematology,704-7
52069,0.7,60,606,Absolute Basophil Count,Blood,Hematology,704-7
52069,0.8,60,607,Absolute Basophil Count,Blood,Hematology,704-7
52069,0.9,60,608,Absolute Basophil Count,Blood,Hematology,704-7
52069,1.0,60,609,Absolute Basophil Count,Blood,Hematology,704-7
52069,,60,610,Absolute Basophil Count,Blood,Hematology,704-7
51493,0.1,61,611,RBC,Urine,Hematology,5808-1
51493,0.2,61,612,RBC,Urine,Hematology,5808-1
51493,0.3,61,613,RBC,Urine,Hematology,5808-1
51493,0.4,61,614,RBC,Urine,Hematology,5808-1
51493,0.5,61,615,RBC,Urine,Hematology,5808-1
51493,0.6,61,616,RBC,Urine,Hematology,5808-1
51493,0.7,61,617,RBC,Urine,Hematology,5808-1
51493,0.8,61,618,RBC,Urine,Hematology,5808-1
51493,0.9,61,619,RBC,Urine,Hematology,5808-1
51493,1.0,61,620,RBC,Urine,Hematology,5808-1
51493,,61,621,RBC,Urine,Hematology,5808-1
51516,0.1,62,622,WBC,Urine,Hematology,5821-4
51516,0.2,62,623,WBC,Urine,Hematology,5821-4
51516,0.3,62,624,WBC,Urine,Hematology,5821-4
51516,0.4,62,625,WBC,Urine,Hematology,5821-4
51516,0.5,62,626,WBC,Urine,Hematology,5821-4
51516,0.6,62,627,WBC,Urine,Hematology,5821-4
51516,0.7,62,628,WBC,Urine,Hematology,5821-4
51516,0.8,62,629,WBC,Urine,Hematology,5821-4
51516,0.9,62,630,WBC,Urine,Hematology,5821-4
51516,1.0,62,631,WBC,Urine,Hematology,5821-4
51516,,62,632,WBC,Urine,Hematology,5821-4
51463,0.1,63,633,Bacteria,Urine,Hematology,5769-5
51463,0.2,63,634,Bacteria,Urine,Hematology,5769-5
51463,0.3,63,635,Bacteria,Urine,Hematology,5769-5
51463,0.4,63,636,Bacteria,Urine,Hematology,5769-5
51463,0.5,63,637,Bacteria,Urine,Hematology,5769-5
51463,0.6,63,638,Bacteria,Urine,Hematology,5769-5
51463,0.7,63,639,Bacteria,Urine,Hematology,5769-5
51463,0.8,63,640,Bacteria,Urine,Hematology,5769-5
51463,0.9,63,641,Bacteria,Urine,Hematology,5769-5
51463,1.0,63,642,Bacteria,Urine,Hematology,5769-5
51463,,63,643,Bacteria,Urine,Hematology,5769-5
51476,0.1,64,644,Epithelial Cells,Urine,Hematology,5787-7
51476,0.2,64,645,Epithelial Cells,Urine,Hematology,5787-7
51476,0.3,64,646,Epithelial Cells,Urine,Hematology,5787-7
51476,0.4,64,647,Epithelial Cells,Urine,Hematology,5787-7
51476,0.5,64,648,Epithelial Cells,Urine,Hematology,5787-7
51476,0.6,64,649,Epithelial Cells,Urine,Hematology,5787-7
51476,0.7,64,650,Epithelial Cells,Urine,Hematology,5787-7
51476,0.8,64,651,Epithelial Cells,Urine,Hematology,5787-7
51476,0.9,64,652,Epithelial Cells,Urine,Hematology,5787-7
51476,1.0,64,653,Epithelial Cells,Urine,Hematology,5787-7
51476,,64,654,Epithelial Cells,Urine,Hematology,5787-7
50954,0.1,65,655,Lactate Dehydrogenase (LD),Blood,Chemistry,2532-0
50954,0.2,65,656,Lactate Dehydrogenase (LD),Blood,Chemistry,2532-0
50954,0.3,65,657,Lactate Dehydrogenase (LD),Blood,Chemistry,2532-0
50954,0.4,65,658,Lactate Dehydrogenase (LD),Blood,Chemistry,2532-0
50954,0.5,65,659,Lactate Dehydrogenase (LD),Blood,Chemistry,2532-0
50954,0.6,65,660,Lactate Dehydrogenase (LD),Blood,Chemistry,2532-0
50954,0.7,65,661,Lactate Dehydrogenase (LD),Blood,Chemistry,2532-0
50954,0.8,65,662,Lactate Dehydrogenase (LD),Blood,Chemistry,2532-0
50954,0.9,65,663,Lactate Dehydrogenase (LD),Blood,Chemistry,2532-0
50954,1.0,65,664,Lactate Dehydrogenase (LD),Blood,Chemistry,2532-0
50954,,65,665,Lactate Dehydrogenase (LD),Blood,Chemistry,2532-0
52135,0.1,66,666,Immature Granulocytes,Blood,Hematology,
52135,0.2,66,667,Immature Granulocytes,Blood,Hematology,
52135,0.3,66,668,Immature Granulocytes,Blood,Hematology,
52135,0.4,66,669,Immature Granulocytes,Blood,Hematology,
52135,0.5,66,670,Immature Granulocytes,Blood,Hematology,
52135,0.6,66,671,Immature Granulocytes,Blood,Hematology,
52135,0.7,66,672,Immature Granulocytes,Blood,Hematology,
52135,0.8,66,673,Immature Granulocytes,Blood,Hematology,
52135,0.9,66,674,Immature Granulocytes,Blood,Hematology,
52135,1.0,66,675,Immature Granulocytes,Blood,Hematology,
52135,,66,676,Immature Granulocytes,Blood,Hematology,
51003,0.1,67,677,Troponin T,Blood,Chemistry,6598-7
51003,0.2,67,678,Troponin T,Blood,Chemistry,6598-7
51003,0.3,67,679,Troponin T,Blood,Chemistry,6598-7
51003,0.4,67,680,Troponin T,Blood,Chemistry,6598-7
51003,0.5,67,681,Troponin T,Blood,Chemistry,6598-7
51003,0.6,67,682,Troponin T,Blood,Chemistry,6598-7
51003,0.7,67,683,Troponin T,Blood,Chemistry,6598-7
51003,0.8,67,684,Troponin T,Blood,Chemistry,6598-7
51003,0.9,67,685,Troponin T,Blood,Chemistry,6598-7
51003,1.0,67,686,Troponin T,Blood,Chemistry,6598-7
51003,,67,687,Troponin T,Blood,Chemistry,6598-7
50993,0.1,68,688,Thyroid Stimulating Hormone,Blood,Chemistry,3016-3
50993,0.2,68,689,Thyroid Stimulating Hormone,Blood,Chemistry,3016-3
50993,0.3,68,690,Thyroid Stimulating Hormone,Blood,Chemistry,3016-3
50993,0.4,68,691,Thyroid Stimulating Hormone,Blood,Chemistry,3016-3
50993,0.5,68,692,Thyroid Stimulating Hormone,Blood,Chemistry,3016-3
50993,0.6,68,693,Thyroid Stimulating Hormone,Blood,Chemistry,3016-3
50993,0.7,68,694,Thyroid Stimulating Hormone,Blood,Chemistry,3016-3
50993,0.8,68,695,Thyroid Stimulating Hormone,Blood,Chemistry,3016-3
50993,0.9,68,696,Thyroid Stimulating Hormone,Blood,Chemistry,3016-3
50993,1.0,68,697,Thyroid Stimulating Hormone,Blood,Chemistry,3016-3
50993,,68,698,Thyroid Stimulating Hormone,Blood,Chemistry,3016-3
50933,,69,699,Green Top Hold (plasma),Blood,Chemistry,
50808,0.1,70,700,Free Calcium,Blood,Blood Gas,
50808,0.2,70,701,Free Calcium,Blood,Blood Gas,
50808,0.3,70,702,Free Calcium,Blood,Blood Gas,
50808,0.4,70,703,Free Calcium,Blood,Blood Gas,
50808,0.5,70,704,Free Calcium,Blood,Blood Gas,
50808,0.6,70,705,Free Calcium,Blood,Blood Gas,
50808,0.7,70,706,Free Calcium,Blood,Blood Gas,
50808,0.8,70,707,Free Calcium,Blood,Blood Gas,
50808,0.9,70,708,Free Calcium,Blood,Blood Gas,
50808,1.0,70,709,Free Calcium,Blood,Blood Gas,
50808,,70,710,Free Calcium,Blood,Blood Gas,
50910,0.1,71,711,Creatine Kinase (CK),Blood,Chemistry,2157-6
50910,0.2,71,712,Creatine Kinase (CK),Blood,Chemistry,2157-6
50910,0.3,71,713,Creatine Kinase (CK),Blood,Chemistry,2157-6
50910,0.4,71,714,Creatine Kinase (CK),Blood,Chemistry,2157-6
50910,0.5,71,715,Creatine Kinase (CK),Blood,Chemistry,2157-6
50910,0.6,71,716,Creatine Kinase (CK),Blood,Chemistry,2157-6
50910,0.7,71,717,Creatine Kinase (CK),Blood,Chemistry,2157-6
50910,0.8,71,718,Creatine Kinase (CK),Blood,Chemistry,2157-6
50910,0.9,71,719,Creatine Kinase (CK),Blood,Chemistry,2157-6
50910,1.0,71,720,Creatine Kinase (CK),Blood,Chemistry,2157-6
50910,,71,721,Creatine Kinase (CK),Blood,Chemistry,2157-6
50887,,72,722,Blue Top Hold,Blood,Chemistry,
51000,0.1,73,723,Triglycerides,Blood,Chemistry,1644-4
51000,0.2,73,724,Triglycerides,Blood,Chemistry,1644-4
51000,0.3,73,725,Triglycerides,Blood,Chemistry,1644-4
51000,0.4,73,726,Triglycerides,Blood,Chemistry,1644-4
51000,0.5,73,727,Triglycerides,Blood,Chemistry,1644-4
51000,0.6,73,728,Triglycerides,Blood,Chemistry,1644-4
51000,0.7,73,729,Triglycerides,Blood,Chemistry,1644-4
51000,0.8,73,730,Triglycerides,Blood,Chemistry,1644-4
51000,0.9,73,731,Triglycerides,Blood,Chemistry,1644-4
51000,1.0,73,732,Triglycerides,Blood,Chemistry,1644-4
51000,,73,733,Triglycerides,Blood,Chemistry,1644-4
50907,0.1,74,734,"Cholesterol, Total",Blood,Chemistry,2093-3
50907,0.2,74,735,"Cholesterol, Total",Blood,Chemistry,2093-3
50907,0.3,74,736,"Cholesterol, Total",Blood,Chemistry,2093-3
50907,0.4,74,737,"Cholesterol, Total",Blood,Chemistry,2093-3
50907,0.5,74,738,"Cholesterol, Total",Blood,Chemistry,2093-3
50907,0.6,74,739,"Cholesterol, Total",Blood,Chemistry,2093-3
50907,0.7,74,740,"Cholesterol, Total",Blood,Chemistry,2093-3
50907,0.8,74,741,"Cholesterol, Total",Blood,Chemistry,2093-3
50907,0.9,74,742,"Cholesterol, Total",Blood,Chemistry,2093-3
50907,1.0,74,743,"Cholesterol, Total",Blood,Chemistry,2093-3
50907,,74,744,"Cholesterol, Total",Blood,Chemistry,2093-3
50822,0.1,75,745,"Potassium, Whole Blood",Blood,Blood Gas,
50822,0.2,75,746,"Potassium, Whole Blood",Blood,Blood Gas,
50822,0.3,75,747,"Potassium, Whole Blood",Blood,Blood Gas,
50822,0.4,75,748,"Potassium, Whole Blood",Blood,Blood Gas,
50822,0.5,75,749,"Potassium, Whole Blood",Blood,Blood Gas,
50822,0.6,75,750,"Potassium, Whole Blood",Blood,Blood Gas,
50822,0.7,75,751,"Potassium, Whole Blood",Blood,Blood Gas,
50822,0.8,75,752,"Potassium, Whole Blood",Blood,Blood Gas,
50822,0.9,75,753,"Potassium, Whole Blood",Blood,Blood Gas,
50822,1.0,75,754,"Potassium, Whole Blood",Blood,Blood Gas,
50822,,75,755,"Potassium, Whole Blood",Blood,Blood Gas,
50904,0.1,76,756,"Cholesterol, HDL",Blood,Chemistry,2086-7
50904,0.2,76,757,"Cholesterol, HDL",Blood,Chemistry,2086-7
50904,0.3,76,758,"Cholesterol, HDL",Blood,Chemistry,2086-7
50904,0.4,76,759,"Cholesterol, HDL",Blood,Chemistry,2086-7
50904,0.5,76,760,"Cholesterol, HDL",Blood,Chemistry,2086-7
50904,0.6,76,761,"Cholesterol, HDL",Blood,Chemistry,2086-7
50904,0.7,76,762,"Cholesterol, HDL",Blood,Chemistry,2086-7
50904,0.8,76,763,"Cholesterol, HDL",Blood,Chemistry,2086-7
50904,0.9,76,764,"Cholesterol, HDL",Blood,Chemistry,2086-7
50904,1.0,76,765,"Cholesterol, HDL",Blood,Chemistry,2086-7
50904,,76,766,"Cholesterol, HDL",Blood,Chemistry,2086-7
50903,0.1,77,767,Cholesterol Ratio (Total/HDL),Blood,Chemistry,9322-9
50903,0.2,77,768,Cholesterol Ratio (Total/HDL),Blood,Chemistry,9322-9
50903,0.3,77,769,Cholesterol Ratio (Total/HDL),Blood,Chemistry,9322-9
50903,0.4,77,770,Cholesterol Ratio (Total/HDL),Blood,Chemistry,9322-9
50903,0.5,77,771,Cholesterol Ratio (Total/HDL),Blood,Chemistry,9322-9
50903,0.6,77,772,Cholesterol Ratio (Total/HDL),Blood,Chemistry,9322-9
50903,0.7,77,773,Cholesterol Ratio (Total/HDL),Blood,Chemistry,9322-9
50903,0.8,77,774,Cholesterol Ratio (Total/HDL),Blood,Chemistry,9322-9
50903,0.9,77,775,Cholesterol Ratio (Total/HDL),Blood,Chemistry,9322-9
50903,1.0,77,776,Cholesterol Ratio (Total/HDL),Blood,Chemistry,9322-9
50903,,77,777,Cholesterol Ratio (Total/HDL),Blood,Chemistry,9322-9
51144,0.1,78,778,Bands,Blood,Hematology,763-3
51144,0.2,78,779,Bands,Blood,Hematology,763-3
51144,0.3,78,780,Bands,Blood,Hematology,763-3
51144,0.4,78,781,Bands,Blood,Hematology,763-3
51144,0.5,78,782,Bands,Blood,Hematology,763-3
51144,0.6,78,783,Bands,Blood,Hematology,763-3
51144,0.7,78,784,Bands,Blood,Hematology,763-3
51144,0.8,78,785,Bands,Blood,Hematology,763-3
51144,0.9,78,786,Bands,Blood,Hematology,763-3
51144,1.0,78,787,Bands,Blood,Hematology,763-3
51144,,78,788,Bands,Blood,Hematology,763-3
50956,0.1,79,789,Lipase,Blood,Chemistry,
50956,0.2,79,790,Lipase,Blood,Chemistry,
50956,0.3,79,791,Lipase,Blood,Chemistry,
50956,0.4,79,792,Lipase,Blood,Chemistry,
50956,0.5,79,793,Lipase,Blood,Chemistry,
50956,0.6,79,794,Lipase,Blood,Chemistry,
50956,0.7,79,795,Lipase,Blood,Chemistry,
50956,0.8,79,796,Lipase,Blood,Chemistry,
50956,0.9,79,797,Lipase,Blood,Chemistry,
50956,1.0,79,798,Lipase,Blood,Chemistry,
50956,,79,799,Lipase,Blood,Chemistry,
50955,,80,800,Light Green Top Hold,Blood,Chemistry,
50911,0.1,81,801,"Creatine Kinase, MB Isoenzyme",Blood,Chemistry,6773-6
50911,0.2,81,802,"Creatine Kinase, MB Isoenzyme",Blood,Chemistry,6773-6
50911,0.3,81,803,"Creatine Kinase, MB Isoenzyme",Blood,Chemistry,6773-6
50911,0.4,81,804,"Creatine Kinase, MB Isoenzyme",Blood,Chemistry,6773-6
50911,0.5,81,805,"Creatine Kinase, MB Isoenzyme",Blood,Chemistry,6773-6
50911,0.6,81,806,"Creatine Kinase, MB Isoenzyme",Blood,Chemistry,6773-6
50911,0.7,81,807,"Creatine Kinase, MB Isoenzyme",Blood,Chemistry,6773-6
50911,0.8,81,808,"Creatine Kinase, MB Isoenzyme",Blood,Chemistry,6773-6
50911,0.9,81,809,"Creatine Kinase, MB Isoenzyme",Blood,Chemistry,6773-6
50911,1.0,81,810,"Creatine Kinase, MB Isoenzyme",Blood,Chemistry,6773-6
50911,,81,811,"Creatine Kinase, MB Isoenzyme",Blood,Chemistry,6773-6
50852,0.1,82,812,% Hemoglobin A1c,Blood,Chemistry,4548-4
50852,0.2,82,813,% Hemoglobin A1c,Blood,Chemistry,4548-4
50852,0.3,82,814,% Hemoglobin A1c,Blood,Chemistry,4548-4
50852,0.4,82,815,% Hemoglobin A1c,Blood,Chemistry,4548-4
50852,0.5,82,816,% Hemoglobin A1c,Blood,Chemistry,4548-4
50852,0.6,82,817,% Hemoglobin A1c,Blood,Chemistry,4548-4
50852,0.7,82,818,% Hemoglobin A1c,Blood,Chemistry,4548-4
50852,0.8,82,819,% Hemoglobin A1c,Blood,Chemistry,4548-4
50852,0.9,82,820,% Hemoglobin A1c,Blood,Chemistry,4548-4
50852,1.0,82,821,% Hemoglobin A1c,Blood,Chemistry,4548-4
50852,,82,822,% Hemoglobin A1c,Blood,Chemistry,4548-4
50905,0.1,83,823,"Cholesterol, LDL, Calculated",Blood,Chemistry,2090-9
50905,0.2,83,824,"Cholesterol, LDL, Calculated",Blood,Chemistry,2090-9
50905,0.3,83,825,"Cholesterol, LDL, Calculated",Blood,Chemistry,2090-9
50905,0.4,83,826,"Cholesterol, LDL, Calculated",Blood,Chemistry,2090-9
50905,0.5,83,827,"Cholesterol, LDL, Calculated",Blood,Chemistry,2090-9
50905,0.6,83,828,"Cholesterol, LDL, Calculated",Blood,Chemistry,2090-9
50905,0.7,83,829,"Cholesterol, LDL, Calculated",Blood,Chemistry,2090-9
50905,0.8,83,830,"Cholesterol, LDL, Calculated",Blood,Chemistry,2090-9
50905,0.9,83,831,"Cholesterol, LDL, Calculated",Blood,Chemistry,2090-9
50905,1.0,83,832,"Cholesterol, LDL, Calculated",Blood,Chemistry,2090-9
50905,,83,833,"Cholesterol, LDL, Calculated",Blood,Chemistry,2090-9
51251,0.1,84,834,Metamyelocytes,Blood,Hematology,
51251,0.2,84,835,Metamyelocytes,Blood,Hematology,
51251,0.3,84,836,Metamyelocytes,Blood,Hematology,
51251,0.4,84,837,Metamyelocytes,Blood,Hematology,
51251,0.5,84,838,Metamyelocytes,Blood,Hematology,
51251,0.6,84,839,Metamyelocytes,Blood,Hematology,
51251,0.7,84,840,Metamyelocytes,Blood,Hematology,
51251,0.8,84,841,Metamyelocytes,Blood,Hematology,
51251,0.9,84,842,Metamyelocytes,Blood,Hematology,
51251,1.0,84,843,Metamyelocytes,Blood,Hematology,
51251,,84,844,Metamyelocytes,Blood,Hematology,
51255,0.1,85,845,Myelocytes,Blood,Hematology,
51255,0.2,85,846,Myelocytes,Blood,Hematology,
51255,0.3,85,847,Myelocytes,Blood,Hematology,
51255,0.4,85,848,Myelocytes,Blood,Hematology,
51255,0.5,85,849,Myelocytes,Blood,Hematology,
51255,0.6,85,850,Myelocytes,Blood,Hematology,
51255,0.7,85,851,Myelocytes,Blood,Hematology,
51255,0.8,85,852,Myelocytes,Blood,Hematology,
51255,0.9,85,853,Myelocytes,Blood,Hematology,
51255,1.0,85,854,Myelocytes,Blood,Hematology,
51255,,85,855,Myelocytes,Blood,Hematology,
51143,0.1,86,856,Atypical Lymphocytes,Blood,Hematology,733-6
51143,0.2,86,857,Atypical Lymphocytes,Blood,Hematology,733-6
51143,0.3,86,858,Atypical Lymphocytes,Blood,Hematology,733-6
51143,0.4,86,859,Atypical Lymphocytes,Blood,Hematology,733-6
51143,0.5,86,860,Atypical Lymphocytes,Blood,Hematology,733-6
51143,0.6,86,861,Atypical Lymphocytes,Blood,Hematology,733-6
51143,0.7,86,862,Atypical Lymphocytes,Blood,Hematology,733-6
51143,0.8,86,863,Atypical Lymphocytes,Blood,Hematology,733-6
51143,0.9,86,864,Atypical Lymphocytes,Blood,Hematology,733-6
